id,company_name
23469,Societé d'Exploitation et de Distribution de Films (SEDIF)
3581,Brad Krevoy & Steve Stabler production
276,Guber/Peters Company
965,TAFT Entertainment Pictures
12740,DMV Distribuzione
8933,Sweetpea Entertainment
9375,Juonifilmi
5025,Helvey-Pray Production
762,Mutual Film Company
1221,Gainsborough Pictures
381,Campanile Productions
624,Persky-Bright Productions
274,Discovery Docs
12910,Workin' Man Films
16953,Norstar Entertainment
14799,Filmes International
2546,Peirce Pictures
8834,Tin Blue
3088,Delphi III Productions
11494,Curzon Film Distributors
2729,Omnilab Media
75366,Cinerent Filmequipment Service AG
25299,Era International Ltd
504,Carolina Bank
6636,Park Chul-Soo Films Ltd.
2505,Shadow Stars
75713,Full Crew/Say Yea
59348,Plywood Productions
87970,"Gruppe ""Johannisthal"""
1176,Lorimar Film Entertainment
10906,Les Films Impéria
16644,IRE Productions
2880,Charm City Productions
18990,Radiant Productions
10170,Cinemarque Entertainment
23420,Vaughn Productions
75365,Catpics
90403,Turner Entertainment Co.
893,Stanley Kramer Productions
788,Bel Air Entertainment
70587,Gimages 3
6179,Thorn EMI Screen Entertainment
3268,Home Box Office (HBO)
2737,Davis-Panzer Productions
4022,Wonderland Sound and Vision
9155,Tokyo Movie Shinsha (TMS)
61366,Sofima
6804,"Zespól Filmowy ""X"""
5328,Ivan Tors Productions
42043,Grokenberger Film Produktion
12873,Felix Cinematorgrafica
6078,Z Films Inc.
21612,Black Snake
17873,Les Productions de la Guéville
58247,Alchemy Filmworks
219,The Mirisch Corporation
5223,Paulist Pictures
152,Icon Productions
47380,Rosebud Productions
5124,New Artists Alliance
2214,Flower Films
11043,A&M Films
635,Les Films Alain Sarde
11777,Cofinova 4
6226,Penthouse
11517,Buffalo Gal Pictures
40668,Studio Adam&Eve
53,Les Films du Carrosse
1240,Film Bangkok
4285,Universal Cartoon Studios
2321,Green Parrot
60681,Astral Productions
3058,Crossroads Films
10882,Francinex
24075,Pierre David
10921,Sumitomo Corporation
5798,Shaw Brothers
81143,Aspect Ratio Film
10492,WNET Channel 13 New York
2980,Forge
10531,Silver Screen Partners II
5603,Stockbridge-Hiller Productions
1950,New World Pictures
31302,Van Hoy/Knudsen Productions
4742,Syn-Frank Enterprises
8809,Fair and Square Productions
12548,Ufland
51998,Coproducción Alemania-USA
27349,Freddie Fields Productions
8780,Walrus & Associates
33149,Havas Images
210,Süddeutscher Rundfunk
2669,Filmlance International AB
32336,Christel Films
209,Radiant Film GmbH
5551,Long Shong Pictures
18094,Antron Media Production
37663,E & R Productions Corp.
8886,Herald Ace
660,British Lion Film Corporation
15361,Luna Pictures
659,London Film Productions
4847,Vista Street Entertainment
26663,Zoetrope Studios
82362,Impact Quadrant
852,mementoFilm
10932,The Criterion Collection
3393,Huayi Brothers
74061,Eldorado Films
987,USA Films
146,Handmade Films Ltd.
76359,Water
19909,Westward Productions
1532,Sho Films
10231,Farrell/Minoff
19747,Brandywine Productions
396,SLM Production Group
24449,RSL Entertainment Corp.
4908,First Generation Films
49244,Buttercup Films Ltd.
10000,Compagnia Cinematografica Champion
29729,Famous Players-Lasky Corporation
49243,The Princess Bride Ltd.
286,Fantasy Films
22208,Harold Greenberg Fund
2087,Blackfriars Bridge Films
84890,Brad Zions Films
63714,Nick Stagliano
25690,Promark Entertainment Group
2812,Lion Rock Productions
62139,M & A
89134,Metal Productions Inc.
14063,Granada Television
814,Isabella Films BV
10324,William Castle Productions
2938,Abbas Kiarostami Productions
87894,Broadcast AV
1468,Ferndale Films
12977,Black Camel Pictures
511,Ultramar Films
17087,A.M.A. Film
12204,Tiger Moth Productions
5231,Cineplex-Odeon Films
611,Bryna Productions
55776,Arco Films S.L
2311,Produzione Salvo D'Angelo
8043,Helpern / Meltzer
3567,Room 9 Entertainment
12918,Greenpoint Films
758,TV2 Danmark
25023,Sofinergie 2
11278,Inferno Distribution
39712,Seon Film Productions
11356,Horizon Pictures (II)
10757,Christmas Tree Films
15010,Illumination Films
14679,Anouchka Films
6697,the Canadian Council
3970,Handistom Investment
20193,Walt Disney Company
7110,Les Films Ariane
53696,The Where's Poppa Company
38662,Law Brothers Entertainment
14069,Hope Enterprises
59352,GGB-14
1483,Redeemable Features
89309,Digital Anvil
78,Hotshot Films
16685,United Artists Pictures
234,CoBo Fund
10926,Pacifica Film
19368,George Minter Productions
1548,Franz Seitz Filmproduktion
6045,Richard Williams Productions
21480,Victor Company of Japan (JVC)
44467,Big Sister Production
2051,Kinowelt Filmproduktion
64332,Dark Forest
85681,Distant Horizon
1476,Cormoran Films
41251,Reveal Entertainment
5229,Bryan Foy Productions
336,Wiedemann & Berg Filmproduktion
28438,Riche-Ludwig Productions
61695,ASK Kodansha
56303,Hustler White Productions
13751,Los Altos Productions
1972,X-Filme Creative Pool
11473,A.J.O.Z. Films
464,National Film Trustee Company
11317,Phoenix Pictures
5996,BBC
12125,Moguletta
50619,Romper Stomper Pty. Ltd.
18524,Intellectual Properties Worldwide
416,Python (Monty) Pictures Limited
20091,RAI Radiotelevisione Italiana
10312,Wescom Productions
664,City Film
19264,Conseil Général de l'Aveyron
67504,Savage Productions
36452,Dominion Productions
10463,Levy-Gardner-Laven
1561,Pegasus Film Partners
2662,Trans-Film
3907,Pull Down Your Pants Pictures
90509,Theodore Thomas Productions
20809,Normal Life Productions
6700,The Manitoba Arts Council
8908,Andalasia Productions
16466,Producers Releasing Corporation (PRC)
13040,Kasdan Pictures
6586,TPS Star
52107,ICF
496,David Foster Productions
976,Marvin Worth Productions
12916,Without Walls
25487,ContentFilm International
68603,OFI
40759,Filmline International
12552,Marty Katz Productions
77949,Film International
963,Destiny
592,Claudie Ossard Productions
10355,Spelling Films
36205,Audley Films
23210,Center for Film and Audiovisual Arts of the French Community of Belgium
89719,Culver Studios
16058,Da Ma Produzione
1947,New Deal Productions
9168,Bad Hat Harry Productions
37294,Think Again Productions
69583,Police Academy Productions
40413,World Entertainment
1002,Eureka Pictures
10157,Beacon Pictures
1070,Milagro Films
1303,Cadre Films
58264,All Knight Productions
22965,Invicta Films
11840,Film Victoria
1830,Ross Hunter Productions Inc.
11509,Warner Independent Pictures (WIP)
6092,Licht/Mueller Film Corporation
11665,SBK Pictures
470,Recorded Pictures Company
915,Hollywood Pictures
37897,Kino Link Company
3102,Renaissance Films
14719,Baltimore Spring Creek Pictures
7046,Paris Film
10320,Carolco Entertainment
10398,Scary Movies LLC
2937,Fruit Salad Films
3492,Island Pictures
14652,Baumgarten Merims Productions
1145,Belga Films
45693,Cristaldifilm
3322,August Entertainment
22292,Keystone Studios
17085,Filmédis
2286,Linsefilm
29272,Jones Entertainment Group
1242,Reteitalia
4293,Cambridge Productions
38944,Clavius Base
3148,Kendon Films Ltd.
53054,Hungarian Film Connection
1610,CED Productions
5726,Universal Pictures International (UPI)
16522,Kinofabrika
24039,No Prisoners Productions
56,Amblin Entertainment
38617,Quantum Entertainment
12883,Nomura Babcock & Brown
1066,Distant Horizons
13549,Golan-Globus Productions
16232,Picnic Productions Pty. Ltd.
105,Ciby 2000
571,Highland Films
65446,The Chess Club
1323,Florin Productions
16754,Roland-Film
20743,Imagine Films Entertainment
46108,Ubu Productions
12984,Norsk Film
1497,Marianne Productions
658,MI 3 Film
76492,MHF Erste Academy Film GmbH & Co. Produktions KG
6187,ARD/Degeto Film GmbH
10954,Globo filmes
3076,Allagash Films
40014,Producers Network Associates
36907,Hilary Henkin
1249,Les Films du Lendemain
11411,Guerrilla Films
40244,Tidewater Pictures Inc.
3861,Paramount Film Service
311,Procirep
104,Canal Plus
93091,Red Light Films
503,National Film Development Corporation of India
6698,The Canada Manitoba Cultural Industries Development Office (CIDO)
1130,The Rank Organisation Film Productions
52728,Cougar Films Ltd.
20197,Rev Kids
7928,NBC Studios
22290,Bergman Lustig Productions
37909,True Fiction Pictures
52943,Gratitude International
53987,Fantail Films Inc.
1874,Industrie Cinematografiche Italiane
38953,I.R.I.B. Channel 2
17067,CineTel Pictures
67081,Laura Film
1202,Nippon Film Development and Finance Inc.
24955,Paramount Animation
11322,Justin Pictures
45518,Calimari Productions
38003,Weasel Productions
22298,Galactic Films
641,Titanus
81478,Trete Tvorcheskoe Obedinenie
10330,Universal International Pictures (UI)
2920,Irish Screen
2428,Wolper Organization
11139,Metrodome Films
20928,Majestic Films International
16132,Lotus Films
23397,Donner/Shuler-Donner Productions
18074,Agon Arts and Entertainment
40967,King City
1236,Mandalay Entertainment
3906,American Playhouse
82,Renn Productions
78905,S & L Films
55428,Manderlay
2260,Les Films Marceau
11351,Hart-Sharp Entertainment
23932,UGC PH
77413,Santa Fe Productions (I)
798,Samuel Goldwyn Company
26147,Mobius International
42079,Panorama Film A/S
2835,Jafar Panahi Film Productions
1013,Stable Way Entertainment
18149,Prometheus Film Productions Ltd
81129,Youngheart Productions
3566,Spinal Tap Prod.
12914,Nomad Films
2832,Cineville
13930,Embrafilme
3896,SRO Pictures
27118,Orsans
1656,Pangaea
2242,Everyman Pictures
55140,Noon Attack Pictures
52621,JAP Films
84804,Cinevista
60294,Alta Vista
4015,Entertainment Partners Ltd.
20358,RHI Entertainment
2326,Autonomous
8073,Nick Wechsler Productions
1262,Film Trust S.A.
185,Pandora Cinema
16934,View Askew Productions
986,Degeto Film
8830,Touchwood Pacific Partners 1
14380,Gina Production
37086,Pathé Image Production
22393,Babe Film
4394,Northern Ireland Film and Television Commission
359,Figment Films
52597,RTL Television
23889,Fünfte Babelsberg Film
8861,Instituto Mexicano de Cinematografía (IMCINE)
3950,Palisades Pictures
20033,Chris Lee Productions
16645,Santa Fe Institute for Regional Education
966,Monarch Pictures
4174,Threshold Entertainment
49126,Blue Yonder Films
414,Fountainbridge Films
79209,No Such Productions
14591,Arenafilm
2106,Saban Entertainment
20147,Laurentic Film Productions
8816,Northern Lights Entertainment
27405,Marat Sade Productions
10619,Azoff Entertainment
2370,Merchant Ivory Productions
10015,TeleMadrid
7325,Icicle
5016,Nepenthe Productions
37581,MG
11241,The Mirisch Company
346,VideoFilmes
78685,Cruel and Unusual Films
12800,Ego Film Arts
3172,Blumhouse Productions
294,New Zealand Film Commission
84937,VPS Studios
1296,Crossbow Productions
68035,Scala Productionss
25345,Central Motion Pictures
11459,Kanoon
2287,Unity Productions
7956,Castelao Producciones
88298,Sortie 22
14941,Constellation Entertainment
54052,Knickerbocker Films
178,Ghoulardi Film Company
2173,Great Oaks Entertainment
22029,Canal Horizons
84839,Cecile Company
11344,Twin Bros. Productions
364,The Rank Organisation
81141,3 Miles Apart Productions Ltd.
4396,NBA Entertainment
867,Anka Film
20994,Amato Film
39288,Gotham Entertainment Group
5982,Bioskop Film
89993,Regal Films Inc.
1560,Roth-Arnold Productions
218,Rafran Cinematografica
2813,Forensic Films
10671,Blue Flower Productions
5673,Breakup Productions
1587,P.P. Film Polski
44803,Imagica Corp.
95109,Sharmshir
989,Four Square Productions
4042,Astral Films
20769,Banfilm
38957,4 1/2 Film
17069,Larco Productions
12968,Baumgarten-Prophet Entertainment
14862,Washington Square Films
335,Tig Productions
2982,Signature Pictures
231,Initial Productions
2364,The Montecito Picture Company
57092,Weintraub International Group
11962,Crossroads
35401,TV1000 AB
1763,Europa Film
22297,Jonesfilm
35430,Paul Malvern Productions
307,IFC Films
80272,Scorpio Films
6367,PolyGram Audiovisuel
22456,Five Roses
79024,Ingo Preminger Productions
6453,Studio Trite
3273,ASAF
11742,Jay Weston Productions
450,Anarchos Productions
6304,Robert Wise Productions
74624,Yari Film Group (YFG)
67109,Rocking Chair Productions
11353,B.H. Finance C.V.
1073,Gordon Company
1158,Love Streams Productions
11649,Esta Vivo! Laboratorio de Nuevos Talentos
21948,B.A. Produktion
12872,Penthouse Films International
13480,Haishang Films
18093,Tiger Productions
475,JD Productions
78108,Joseph Kaufmann Productions
93146,Fernlyn
15547,Intial Productions
1881,RAF Industries
80469,American Entertainment Investors
6849,Société Française de Production (SFP)
17179,BBC Arena
9206,Zero Fiction Film
46458,Jonathan Krane Group
436,1492 Pictures
55533,Cinema Line Film Corporation
10559,Koch Media
36836,Showcase Entertaiment Inc.
14376,Steven S.A.
7260,TOEI
574,Lightstorm Entertainment
19316,Freeway Films
23677,Fondation GAN pour le Cinéma
38960,Cobblestone Pictures
23647,La Sept Cinéma
44438,Viking Film
24296,RAMCO
16779,Georgetown Productions Inc.
1172,Hyde Park Films
29654,AB Films
355,R.P. Productions
3248,Santana Pictures Corporation
28556,Springall Pictures
142,Silver Films
11768,Samboo Finance Entertainment
166,Peter Rommel Productions
7383,"Kennedy/Marshall Company, The"
317,Istituto Luce
10313,Astral Bellevue Pathé
10214,Embassy International Pictures
79532,Large Format Cinema
1302,Davis Entertainment
75016,Gondola Pictures
11402,Conseil Régional de Franche-Comté
21454,Riofilme
35859,Société Générale des Industries Culturelles du Québec (SOGIC)
19494,Stolen Car Productions
97244,Harvey Kass
40263,Blue Guitar Films
4137,Sack Amusement Enterprises
1203,The Ontario Film Development Corporation
68155,The Talking Pictures Company LLC
769,Destination Films
52846,Metropolis Films
37812,Westerly Films
5739,Donner/Shuler-Donner Productions
916,The Charlie Mopic Company
33433,Furthur Films
8442,Abilene
2448,Yari Film Group
20740,Merchant Ivory Productions
75277,AST Studios
419,Embassy Pictures Corporation
15338,Cinemarque Entertainment BV
4248,JVC Entertainment Networks
33617,Jack and Henry Productions Inc.
469,Hemdale Film Corporation
2510,Mundy Lane Entertainment
1556,20th Century Fox Television
19496,AsDuesDon
27013,Road Movies Vierte Produktionen
14374,David V. Picker Productions
2081,Beyond Films
51903,Cantharus Productions
3449,WGBH
31059,Pony Canyon
56520,Entertainment Events
4319,40 Acres & A Mule Filmworks
2338,Borough Films
18159,Dummett Films
3614,Columbia Pictures Television
285,Live Entertainment
983,Parallax Pictures
13028,Next Wave Films
10706,Unitel Classics
16511,The Filmakers
502,International Film Investors
1382,PolyGram Filmed Entertainment
3185,Achilles
69627,Universal City Studios
17,Warner Bros. Entertainment
10146,Focus Features
4021,The Halcyon Company
10917,Jerry Wald Productions
12194,Zucker/Netter Productions
23038,Laguna Entertainment
21,Metro-Goldwyn-Mayer
5528,Ang Lee Productions
2923,Edmonds Entertainment Group (EEG)
10342,Studio Ghibli
10208,Long Road Productions
38861,Matrix Films
7311,Kerner Entertainment Company
19027,Sahara Films
13947,Benmar Productions
94719,Just Friends Productions
38783,Ink Slinger Productions
53817,Stolen Film Productions
11314,Tupan Filmes
3166,Walt Disney Productions
11275,Cinerama Productions Corp.
125,Danish Film Institute
5975,Yleisradio (YLE)
22209,Odeon Films
1044,Franton Production
56518,Butterfly Valley N.Y.
11462,Alphaville Films
20634,"Bedford Falls Company, The"
3065,American Broadcasting Company (ABC)
1197,Vortex
89314,ML Film Entertainment International
39838,Toledo Pictures
73964,SAF Productions
694,StudioCanal
43717,Hacienda Productions
11389,Österreichisches Filminstitut
6032,The Vault
38954,Ferdos Films
2512,Harbour Pictures
31080,Polygram Filmed Entertainment
